state,county,zip
Montana,Valley,59231
Montana,Valley,59248
Montana,Valley,59244
Georgia,Ware,31552
Pennsylvania,Somerset,15924
Georgia,Coffee,31552
Montana,Valley,59240
Indiana,Decatur,46156
Indiana,Rush,46156
Missouri,Wayne,63956
Pennsylvania,Perry,17037
Indiana,Parke,47837
Indiana,Clay,47837
Indiana,Parke,47836
Washington,Whitman,99171
Oregon,Benton,97326
Virginia,Albemarle,22938
Virginia,Nelson,22938
Washington,Whitman,99017
Virginia,Accomack,23306
Iowa,Franklin,50625
Maryland,St. Mary's,20618
Iowa,Butler,50625
Oregon,Lincoln,97326
Iowa,Humboldt,50542
Idaho,Jefferson,83443
Alabama,Montgomery,36047
Idaho,Bonneville,83443
Iowa,Kossuth,50517
Iowa,Wright,50542
Alabama,Lowndes,36047
Virginia,Botetourt,24077
Idaho,Madison,83443
New York,Clinton,12985
Nebraska,Saline,68341
Colorado,Gunnison,81248
Nebraska,Gage,68341
Colorado,Saguache,81149
Nebraska,Jefferson,68341
Colorado,Saguache,81248
Pennsylvania,Washington,15427
Missouri,Marion,63440
Hawaii,Maui,96713
Missouri,Shelby,63440
Virginia,Warren,22663
Tennessee,Fayette,38076
Missouri,McDonald,64867
Missouri,Newton,64867
Virginia,Clarke,22663
New York,Westchester,10518
Missouri,Lewis,63440
Nebraska,Cass,68407
Illinois,De Witt,61777
Virginia,Frederick,22663
Pennsylvania,Washington,15358
Wyoming,Laramie,82054
West Virginia,Kanawha,25061
New Mexico,Chaves,88250
Minnesota,Lake of the Woods,56686
Minnesota,Rice,55018
West Virginia,Kanawha,25086
West Virginia,Kanawha,25067
New Mexico,Chaves,88253
Michigan,Monroe,49276
Minnesota,Lake of the Woods,56711
New Mexico,Eddy,88250
New Mexico,Eddy,88253
Minnesota,Goodhue,55018
Michigan,Lenawee,49276
Minnesota,Kandiyohi,56253
Missouri,Howell,65692
Ohio,Hancock,45841
Missouri,Marion,63471
Missouri,Oregon,65692
Missouri,Lewis,63471
Ohio,Athens,45778
North Carolina,Currituck,27916
Iowa,Palo Alto,50598
Indiana,Tippecanoe,47955
Indiana,Montgomery,47955
Iowa,Kossuth,50598
Kentucky,Lawrence,41264
Idaho,Lewis,83524
West Virginia,Randolph,26257
Idaho,Nez Perce,83524
Oregon,Marion,97346
Oregon,Jefferson,97342
Pennsylvania,Butler,16030
Oregon,Linn,97346
Oregon,Marion,97342
Iowa,Kossuth,50590
Indiana,Pike,47640
North Dakota,Kidder,58482
Indiana,Knox,47640
Pennsylvania,Butler,16040
Indiana,Gibson,47640
Oregon,Linn,97342
Ohio,Williams,43501
Idaho,Bingham,83277
Tennessee,Johnson,37688
Idaho,Bingham,83203
Ohio,Williams,43531
Iowa,Pottawattamie,51577
Iowa,Shelby,51577
Michigan,Ontonagon,49912
Iowa,Cass,51577
Arkansas,Izard,72565
Idaho,Bingham,83262
Oklahoma,Nowata,74027
Iowa,Pottawattamie,51570
New York,Rensselaer,12040
Iowa,Shelby,51570
Iowa,Harrison,51570
Iowa,Humboldt,50541
Montana,Big Horn,59025
Kansas,Harper,67009
Kentucky,Knox,40915
Iowa,Pocahontas,50541
Montana,Big Horn,59016
Louisiana,Jefferson,70036
Washington,Clallam,98326
New York,Rensselaer,12022
Pennsylvania,Indiana,15771
Washington,Clallam,98350
Kentucky,Casey,40464
Texas,Bastrop,78953
Texas,Caldwell,78953
Kentucky,Boyle,40464
Missouri,Ripley,63953
Iowa,Humboldt,50529
Illinois,Macon,62551
Pennsylvania,Clearfield,16661
Maryland,Charles,20658
Pennsylvania,Clearfield,16645
Missouri,Butler,63953
South Carolina,Marlboro,29516
Wisconsin,Green,53522
Kansas,Gray,67853
Colorado,Weld,80624
Iowa,Poweshiek,50153
Minnesota,Faribault,56068
Kansas,Finney,67853
Wisconsin,Lafayette,53522
Minnesota,Blue Earth,56068
Minnesota,Waseca,56068
Nebraska,Custer,68881
Michigan,Lake,49642
Iowa,Mahaska,50153
Iowa,Jasper,50153
Nebraska,Custer,68814
Indiana,Rush,46104
Ohio,Jefferson,43932
Oklahoma,McIntosh,74839
Utah,Utah,84013
Louisiana,Sabine,71406
Tennessee,Hickman,38487
Utah,Washington,84722
Utah,Washington,84725
South Dakota,Davison,57334
Louisiana,De Soto,71065
Arizona,Navajo,86030
Tennessee,Cannon,37016
Oklahoma,Hughes,74839
South Dakota,Hutchinson,57334
Louisiana,Natchitoches,71065
Nebraska,Hall,68810
Oklahoma,Okfuskee,74839
Ohio,Columbiana,43932
Tennessee,Maury,38487
Louisiana,Sabine,71065
South Dakota,Hanson,57334
Arizona,Coconino,86030
Tennessee,Wilson,37016
Kentucky,Muhlenberg,42339
Illinois,Wayne,62810
West Virginia,Calhoun,25234
Montana,McCone,59274
Michigan,Cheboygan,49705
Illinois,Hamilton,62810
Montana,McCone,59214
Montana,McCone,59215
Illinois,Fayette,62431
West Virginia,Randolph,26276
Montana,Prairie,59214
Illinois,Shelby,62431
North Dakota,Cass,58005
Illinois,Jefferson,62810
Montana,Garfield,59214
Iowa,Clinton,52254
Nebraska,Lincoln,69123
Kentucky,Butler,42339
Montana,Dawson,59215
West Virginia,Tucker,26276
North Dakota,Rolette,58353
West Virginia,Nicholas,26690
Kansas,Stevens,67954
North Dakota,Towner,58310
West Virginia,Fayette,26690
North Dakota,Rolette,58310
Nebraska,York,68401
Kansas,Morton,67954
Arkansas,Lafayette,71827
North Dakota,Rolette,58366
Arkansas,Nevada,71827
North Dakota,Pierce,58366
Kentucky,Leslie,40844
Kentucky,Leslie,40816
Oklahoma,Custer,73650
Kentucky,Leslie,41775
Kentucky,Leslie,40868
Oklahoma,Roger Mills,73650
Washington,Jefferson,98358
Illinois,Christian,62547
Illinois,Macon,62547
Missouri,Pike,63339
Missouri,Henry,65323
Pennsylvania,Westmoreland,15688
California,Siskiyou,95568
North Carolina,Tyrrell,27826
South Carolina,Beaufort,29904
West Virginia,Boone,25204
California,Siskiyou,96039
Wyoming,Washakie,82442
West Virginia,Boone,25208
North Carolina,Hyde,27826
New York,Cayuga,13147
New York,Franklin,12970
Wisconsin,Sauk,53961
Virginia,Mathews,23130
Kansas,Geary,66834
Oklahoma,Washington,74083
Kansas,Morris,66834
Virginia,Surry,23839
Iowa,Fayette,52144
Iowa,Winneshiek,52144
Kansas,Wabaunsee,66834
Oklahoma,Nowata,74083
Virginia,Mathews,23138
Arkansas,Sharp,72577
Pennsylvania,Fayette,15451
Iowa,Pocahontas,50581
Georgia,Hancock,30820
Mississippi,Copiah,39078
Georgia,Warren,30820
Georgia,Washington,30820
Iowa,Pocahontas,50573
West Virginia,Jefferson,25446
Colorado,El Paso,80833
Mississippi,Simpson,39078
Georgia,Glascock,30820
Colorado,Elbert,80833
Arkansas,Izard,72577
Iowa,Palo Alto,50581
Colorado,Lincoln,80833
California,Kern,93243
Minnesota,Douglas,56343
Alabama,Mobile,36512
Alabama,Mobile,36505
California,Los Angeles,93243
Minnesota,Stevens,56343
Minnesota,Grant,56343
Minnesota,Pope,56343
Nebraska,Wheeler,68735
Nebraska,Antelope,68735
Texas,Delta,75448
Wisconsin,Iron,54559
Illinois,Rock Island,61257
Texas,Dimmit,78836
Wisconsin,Ashland,54559
Texas,Dimmit,78827
Nebraska,Holt,68735
Nebraska,Hitchcock,69045
Michigan,St. Clair,48028
Mississippi,Tunica,38670
Nebraska,Dundy,69027
Nebraska,Dundy,69045
California,Kern,93518
Nebraska,Chase,69027
Wyoming,Fremont,82523
Nebraska,Chase,69045
Mississippi,Quitman,38623
Nebraska,Hayes,69045
Mississippi,Quitman,38670
Oregon,Lane,97492
Oklahoma,Craig,74333
Oklahoma,Ottawa,74333
Missouri,Callaway,65262
Alabama,Dallas,36785
Alabama,Lowndes,36785
Illinois,Ogle,61052
South Dakota,Turner,57319
West Virginia,Grant,26707
South Dakota,Hutchinson,57319
West Virginia,Grant,26739
South Dakota,McCook,57319
West Virginia,Grant,26720
Pennsylvania,Allegheny,15049
Iowa,Clinton,52774
Illinois,Livingston,60959
New Mexico,Rio Arriba,87510
Kansas,Brown,66041
Kansas,Doniphan,66041
Illinois,Ford,60959
Kansas,Atchison,66041
Iowa,Clinton,52037
Minnesota,Fillmore,55935
Iowa,Jackson,52037
Minnesota,Marshall,56725
Kansas,Cowley,67019
Minnesota,Pennington,56725
Maryland,Washington,21781
Maryland,Washington,21746
Minnesota,Clearwater,56725
Wyoming,Lincoln,83122
Arkansas,Clark,71962
Illinois,McLean,61774
Minnesota,Beltrami,56725
Maryland,Washington,21733
Missouri,Pettis,65347
Kentucky,Lewis,41174
Arkansas,Cross,72373
Texas,Refugio,77990
Kansas,Washington,66946
Missouri,Cooper,65347
Texas,Calhoun,77990
Kentucky,Greenup,41174
New York,Yates,14842
Kansas,Marshall,66945
Missouri,Saline,65320
Missouri,Saline,65347
Kansas,Washington,66945
Michigan,Montcalm,48845
Michigan,Ionia,48845
New York,Columbia,12156
Maryland,Caroline,21636
Ohio,Meigs,45770
Michigan,Clinton,48845
Kansas,Atchison,66023
New York,Rensselaer,12156
Michigan,Gratiot,48845
Illinois,Christian,62567
Nebraska,Colfax,68643
Kansas,Coffey,66857
Nebraska,Platte,68643
Nebraska,Stanton,68643
Kentucky,Harlan,40815
Kentucky,Harlan,40818
Kentucky,Martin,41250
Kentucky,Calloway,42076
Georgia,Lanier,31649
Georgia,Echols,31649
New York,Sullivan,12765
Kentucky,Breckinridge,40157
Arkansas,Stone,72680
Tennessee,Wayne,38475
Minnesota,Douglas,56385
Minnesota,Pope,56385
Pennsylvania,Crawford,16131
Minnesota,Stearns,56385
Arkansas,Searcy,72680
Oklahoma,Woodward,73857
Kentucky,Meade,40157
Kentucky,Meade,40161
Tennessee,Hardin,38475
Montana,Park,59018
Montana,Gallatin,59086
Illinois,Iroquois,60960
Montana,Park,59086
Illinois,Ford,60960
Illinois,Champaign,60960
Kentucky,Bell,40856
Montana,Meagher,59086
Nebraska,York,68354
Illinois,Vermilion,60960
Pennsylvania,Indiana,15961
Nebraska,Fillmore,68354
Kentucky,Ballard,42024
Illinois,McHenry,60072
Pennsylvania,Cambria,15961
Illinois,Vermilion,60932
Oklahoma,Caddo,73001
Oklahoma,Caddo,73009
Nebraska,Clay,68933
Oklahoma,Cotton,73568
Ohio,Hancock,45890
Iowa,Dubuque,52054
Virginia,Pittsylvania,24530
Iowa,Dickinson,51338
Kansas,Pratt,67583
Michigan,Muskegon,49443
Kansas,Reno,67583
Kansas,Stafford,67583
Virginia,Henry,24530
Tennessee,Decatur,38328
Michigan,Muskegon,49440
Iowa,Jackson,52054
Tennessee,Henderson,38328
Iowa,Benton,52249
California,Sutter,95674
Iowa,Clay,51338
Iowa,Jackson,52071
Georgia,Pickens,30148
Iowa,Dickinson,51355
Oregon,Grant,97869
Illinois,Marion,62893
Oregon,Baker,97869
Georgia,Dawson,30148
Illinois,Jefferson,62893
Virginia,Shenandoah,22654
Texas,Nacogdoches,75944
Ohio,Hancock,45816
Virginia,Frederick,22654
Ohio,Putnam,45868
Iowa,Adair,50048
Ohio,Hancock,45868
Nebraska,Holt,68780
Iowa,Guthrie,50048
Iowa,Henry,52649
Texas,Milam,77857
Pennsylvania,Westmoreland,15623
Iowa,Lee,52649
Minnesota,St. Louis,55703
New York,Cattaraugus,14729
Virginia,Rockbridge,24579
Illinois,Montgomery,62094
Pennsylvania,Franklin,17262
Iowa,Scott,52729
Michigan,Luce,49853
Minnesota,Renville,56228
Iowa,Clinton,52729
Louisiana,Jefferson Davis,70581
Minnesota,Meeker,56228
Idaho,Camas,83322
Idaho,Camas,83327
Michigan,Mackinac,49853
Kentucky,Butler,42252
Iowa,Monona,51026
Kentucky,Butler,42275
Iowa,Woodbury,51026
Wisconsin,Vilas,54545
Wisconsin,Iron,54545
Kentucky,Edmonson,42275
Iowa,Davis,52584
Iowa,Woodbury,51015
Missouri,Worth,64458
Missouri,Harrison,64458
Tennessee,Lawrence,38481
Missouri,Harrison,64442
Wisconsin,Wood,54441
Arkansas,Garland,71949
New Mexico,Rio Arriba,87530
Nebraska,Hamilton,68865
Ohio,Columbiana,44490
Ohio,Mahoning,44490
Arkansas,Ouachita,71751
Virginia,Pittsylvania,24597
Pennsylvania,Clearfield,16692
Arkansas,Calhoun,71751
Idaho,Bannock,83246
Pennsylvania,Clearfield,15721
Virginia,Halifax,24597
Minnesota,Freeborn,56045
Kentucky,Knott,41836
Minnesota,Freeborn,56035
Ohio,Athens,45776
Illinois,Jefferson,62836
Illinois,Franklin,62836
Illinois,Bond,62017
Kentucky,Meade,40176
Iowa,Jones,52362
Illinois,Montgomery,62017
Kentucky,Breckinridge,40176
Ohio,Meigs,45776
Wisconsin,Grant,53816
Iowa,Van Buren,52620
Wisconsin,Rusk,54895
Idaho,Caribou,83217
Arkansas,Crawford,72955
Iowa,Taylor,51646
West Virginia,Wirt,26160
Minnesota,Freeborn,56016
Iowa,Benton,52229
Indiana,Parke,47859
Georgia,White,30545
Pennsylvania,Fayette,15631
Oklahoma,Garfield,73738
Minnesota,Beltrami,56727
Indiana,Rush,46133
Iowa,Delaware,52330
Minnesota,Roseau,56727
Minnesota,Marshall,56727
Minnesota,Lake of the Woods,56727
Indiana,Fayette,46133
Illinois,Whiteside,61230
Nevada,Lincoln,89008
Kentucky,Floyd,41669
Iowa,Buchanan,52210
Kansas,Reno,67035
Kansas,Pratt,67035
Iowa,Benton,52210
Montana,Phillips,59546
Montana,Blaine,59524
New York,Chenango,13780
Kansas,Kingman,67035
Montana,Phillips,59524
Kansas,Saline,67442
Missouri,Vernon,64790
Wisconsin,Door,54246
Kansas,McPherson,67416
Kansas,Saline,67416
Alabama,Fayette,35542
Washington,Whatcom,98262
West Virginia,Wetzel,26581
Tennessee,Unicoi,37657
Illinois,Marion,62807
Kansas,Barber,67057
Kansas,Barber,67061
Nebraska,Knox,68783
Michigan,Wexford,49638
Maryland,St. Mary's,20690
Kansas,Barber,67070
Missouri,Iron,63631
Michigan,Manistee,49638
Kansas,Harper,67061
Missouri,Washington,63631
Pennsylvania,Cambria,16640
Oregon,Lake,97635
Kentucky,Wolfe,41332
California,Modoc,96110
Virginia,Rappahannock,22623
California,Lassen,96110
California,Modoc,96104
California,Modoc,96112
Kentucky,Morgan,41332
California,Modoc,96115
Georgia,Macon,31041
Texas,Brown,76890
Washington,Lewis,98572
Ohio,Vinton,45654
Texas,Comanche,76890
Louisiana,Iberville,70740
Texas,Mills,76890
Kansas,Marshall,66403
Ohio,Hocking,45654
Kansas,Nemaha,66403
Washington,Lewis,98539
Missouri,Lawrence,65756
Missouri,Lawrence,65654
North Dakota,Renville,58761
Washington,Spokane,99023
California,Kern,93255
North Dakota,Renville,58787
Indiana,Shelby,46110
North Dakota,Bottineau,58761
Washington,Whitman,99033
Minnesota,Polk,56742
Minnesota,Pennington,56742
Minnesota,Red Lake,56742
Washington,Spokane,99033
Iowa,Dallas,50167
South Dakota,Codington,57272
Ohio,Sandusky,43442
South Dakota,Clark,57272
Virginia,Nelson,24483
South Dakota,Day,57235
West Virginia,Preston,26716
North Dakota,Wells,58422
South Dakota,Codington,57235
Virginia,Amherst,24483
North Dakota,Wells,58438
Virginia,Rockbridge,24483
Ohio,Ottawa,43442
Alaska,Denali,99704
Alaska,Denali,99744
Texas,Hardeman,79225
Alaska,Denali,99755
Texas,Wilbarger,79225
New Mexico,San Miguel,87745
New Mexico,Mora,87745
Alaska,Denali,99743
New York,Franklin,12989
Georgia,Bacon,31551
South Dakota,Kingsbury,57249
Georgia,Pierce,31551
New York,Franklin,12976
South Dakota,Kingsbury,57233
North Carolina,Jackson,28736
New York,Livingston,14836
Louisiana,Natchitoches,71456
New York,Allegany,14836
Minnesota,Kittson,56757
Kansas,Graham,67646
Kansas,Phillips,67646
Kansas,Norton,67646
Louisiana,Natchitoches,71428
Minnesota,Marshall,56757
Kansas,Rooks,67646
Nebraska,Lancaster,68366
Nebraska,Saunders,68366
Kentucky,Johnson,41268
Virginia,Accomack,23480
Nebraska,Cass,68366
Virginia,Accomack,23418
Indiana,Jefferson,47231
New York,Delaware,13755
Tennessee,Carroll,38348
Minnesota,Traverse,56240
Texas,Red River,75550
New York,Greene,12427
Indiana,Jennings,47231
Minnesota,Big Stone,56240
Minnesota,Big Stone,56210
Kentucky,Shelby,40022
New York,Greene,12450
Michigan,Wexford,49618
Tennessee,Madison,38348
Missouri,Butler,63932
Illinois,Calhoun,62355
Arkansas,Marion,72661
Arkansas,Pulaski,72201
Illinois,Pike,62355
Pennsylvania,Snyder,17827
Minnesota,Polk,56723
South Dakota,Bon Homme,57063
South Dakota,Yankton,57063
Michigan,Saginaw,48807
Michigan,Gratiot,48807
Nebraska,Wayne,68740
Illinois,Lee,61367
Oregon,Lane,97413
West Virginia,Mineral,26750
Nebraska,Stanton,68740
Ohio,Logan,43333
Missouri,Schuyler,63548
Oregon,Lane,97419
Missouri,Putnam,63560
Wisconsin,Oconto,54138
Missouri,Sullivan,63560
South Dakota,Hutchinson,57376
Missouri,Sullivan,63545
South Dakota,Bon Homme,57376
South Dakota,Hutchinson,57354
Oklahoma,Bryan,74720
South Dakota,Ziebach,57623
Oklahoma,Bryan,74741
Texas,Dallas,75247
Oklahoma,Bryan,74747
Illinois,Fulton,61441
South Carolina,Williamsburg,29518
South Carolina,Clarendon,29518
South Dakota,Ziebach,57622
North Dakota,Richland,58081
California,San Diego,92070
North Dakota,Ransom,58057
North Dakota,Sargent,58081
North Dakota,Richland,58057
Arkansas,Bradley,71660
Arkansas,Cleveland,71660
Texas,Scurry,79526
Texas,Fisher,79526
Iowa,Cedar,52720
Iowa,Muscatine,52720
Arkansas,Van Buren,72030
Arkansas,Jackson,72347
Arkansas,Cross,72347
Arkansas,Conway,72030
Texas,Throckmorton,76483
Arkansas,Baxter,72623
Kentucky,Leslie,40858
Kentucky,Leslie,40979
Kentucky,Leslie,40840
Kentucky,Clay,40874
Louisiana,Terrebonne,70397
Kentucky,Leslie,40874
Kentucky,Leslie,40827
Kentucky,Leslie,40803
Montana,Granite,59832
Missouri,New Madrid,63868
Michigan,Lenawee,49289
Oklahoma,McCurtain,74734
Michigan,Lenawee,49279
Iowa,Carroll,51436
Iowa,Crawford,51436
Iowa,Sac,51436
Missouri,New Madrid,63828
West Virginia,Kanawha,25214
Illinois,Champaign,61863
New Mexico,Santa Fe,87540
Iowa,Harrison,51557
Iowa,Hancock,50449
Iowa,Clinton,52064
Minnesota,Otter Tail,56576
Illinois,Gallatin,62979
Virginia,Brunswick,23856
Virginia,Greensville,23856
Oklahoma,McCurtain,74750
West Virginia,Boone,25154
Iowa,Cerro Gordo,50449
Iowa,Jackson,52064
Michigan,Presque Isle,49743
Oklahoma,McCurtain,74736
South Carolina,Saluda,29037
South Carolina,Laurens,29037
North Dakota,McLean,58575
Nebraska,Howard,68872
Pennsylvania,Westmoreland,15692
North Carolina,Halifax,27843
Nebraska,Merrick,68872
Texas,Liberty,77538
Michigan,Gladwin,48613
North Carolina,Edgecombe,27881
Texas,Liberty,77533
Michigan,Bay,48613
North Carolina,Edgecombe,27843
North Carolina,Martin,27843
Oklahoma,Jefferson,73565
South Carolina,Newberry,29037
Oklahoma,McCurtain,74957
New York,Saratoga,12151
South Dakota,Union,57034
Oklahoma,Pushmataha,74549
South Dakota,Lincoln,57034
South Dakota,Lincoln,57027
Indiana,Benton,47975
Alabama,Clarke,36540
Illinois,Hancock,62316
Indiana,Warren,47975
Oklahoma,Noble,74651
Oklahoma,Le Flore,74549
Illinois,Adams,62316
New Mexico,Catron,87824
Oklahoma,Le Flore,74957
Oklahoma,Pawnee,74651
New Mexico,Catron,87830
New Mexico,Catron,87820
Missouri,Adair,63533
Missouri,Macon,65247
Missouri,Adair,63540
Iowa,Cedar,52337
Oklahoma,Muskogee,74423
Missouri,Knox,63533
Alabama,Mobile,36602
Texas,Motley,79234
New York,Madison,13072
Texas,Floyd,79234
Texas,Motley,79244
New York,Chenango,13072
South Dakota,Hanson,57332
Louisiana,Pointe Coupee,70756
Texas,Gonzales,78159
South Dakota,McCook,57332
South Dakota,Hutchinson,57332
California,Merced,95303
South Dakota,Brookings,57220
Indiana,Rush,46146
Indiana,Shelby,46150
Indiana,Rush,46150
Montana,Park,59027
Maryland,St. Mary's,20624
New Mexico,San Juan,87418
Maryland,St. Mary's,20660
Maryland,St. Mary's,20656
Louisiana,Jefferson,70358
Missouri,Macon,63534
South Dakota,Jackson,57543
Kansas,Atchison,66016
Missouri,Randolph,63534
New York,Livingston,14822
New York,Allegany,14822
Kansas,Butler,67123
Pennsylvania,Franklin,17250
Missouri,Butler,63954
Pennsylvania,Franklin,17214
Virginia,Smyth,24378
Missouri,Ripley,63954
New York,Sullivan,12777
New Mexico,Quay,88124
Pennsylvania,Westmoreland,15661
New Mexico,Roosevelt,88124
New Mexico,Curry,88124
Pennsylvania,Adams,17214
Virginia,Grayson,24378
North Carolina,Perquimans,27919
Pennsylvania,Lehigh,18059
Nebraska,Saline,68343
Nebraska,Seward,68343
North Carolina,Chowan,27919
South Carolina,Laurens,29355
Alaska,Chugach,99573
West Virginia,Lincoln,25529
West Virginia,Boone,25529
Alaska,Copper River,99573
South Carolina,Newberry,29355
Minnesota,Kandiyohi,56251
Illinois,Iroquois,60951
Illinois,Iroquois,60956
Kentucky,Knott,41861
Virginia,Fluvanna,23055
Kentucky,Knott,41862
Kentucky,Knott,41859
Texas,DeWitt,78141
Texas,Martin,79713
Florida,Putnam,32139
Texas,Dawson,79713
Texas,Howard,79713
Kentucky,Breckinridge,40115
Louisiana,Natchitoches,71455
Louisiana,Natchitoches,71452
Kansas,Wabaunsee,66526
Louisiana,Natchitoches,71416
Louisiana,Rapides,71455
Louisiana,Natchitoches,71434
Kansas,Wabaunsee,66501
Texas,Borden,79713
Texas,Karnes,78141
Michigan,Schoolcraft,49895
Michigan,Alger,49895
Michigan,Delta,49895
North Dakota,Williams,58843
Indiana,Wabash,46941
Texas,Scurry,79532
Texas,Mitchell,79532
Texas,Nolan,79532
New York,Franklin,12930
Virginia,Rockbridge,24578
New York,St. Lawrence,12930
Colorado,Lincoln,80832
Wyoming,Lincoln,83112
Louisiana,West Baton Rouge,70729
Idaho,Lewis,83523
Texas,Lamar,75421
Colorado,El Paso,80832
Colorado,Elbert,80832
Louisiana,Pointe Coupee,70729
Kansas,Linn,66026
Idaho,Bonner,83836
Kansas,Miami,66026
Michigan,Lenawee,49248
Utah,Wasatch,84082
Iowa,Dubuque,52039
Michigan,Ontonagon,49952
Michigan,Baraga,49958
Utah,Utah,84082
Louisiana,Natchitoches,71450
Louisiana,Sabine,71450
Michigan,Houghton,49952
West Virginia,Mason,25187
Michigan,Houghton,49958
Virginia,Rockingham,22831
Tennessee,Hickman,38454
Texas,Comanche,76452
Virginia,Grayson,24326
Texas,Comanche,76455
Kentucky,Breckinridge,40152
Oklahoma,Grady,73004
Kansas,Smith,66932
Kansas,Smith,66951
Kansas,Phillips,66951
Iowa,Warren,50118
Iowa,Buchanan,50650
Iowa,Fayette,50650
Oregon,Linn,97377
Iowa,Polk,50118
New York,Livingston,14545
Oregon,Morrow,97843
Kentucky,Floyd,41645
Arizona,Cochise,85606
New York,Livingston,14462
Arizona,Cochise,85609
Virginia,King and Queen,23110
Iowa,Hamilton,50532
Kentucky,Johnson,41271
Oregon,Gilliam,97843
Kentucky,Johnson,41260
Iowa,Webster,50532
California,Mariposa,95306
Iowa,Crawford,51465
Colorado,Weld,80611
California,Mariposa,95325
Colorado,Weld,80754
California,Alameda,94586
Alabama,Monroe,36425
Missouri,Dunklin,63855
California,San Bernardino,92358
Missouri,Taney,65739
Oklahoma,Custer,73639
Iowa,Linn,52305
Nebraska,Merrick,68628
Missouri,Platte,64440
Nebraska,Hamilton,68628
Ohio,Knox,43843
Iowa,Jones,52312
Nebraska,Polk,68628
Missouri,Buchanan,64440
Pennsylvania,Clearfield,15856
Iowa,Jones,52305
Ohio,Coshocton,43843
Illinois,Peoria,61526
Iowa,Ringgold,50845
Kansas,Anderson,66033
Kansas,Linn,66033
Kansas,Franklin,66033
Illinois,Marshall,61526
Iowa,Union,50845
Iowa,Crawford,51439
Oregon,Lane,97453
Iowa,Crawford,51460
Wisconsin,Vilas,54540
Arkansas,Faulkner,72047
Kentucky,Harlan,40819
Wisconsin,Ashland,54527
Kentucky,Muhlenberg,42332
Illinois,Bureau,61314
Wisconsin,Sawyer,54517
Wisconsin,Ashland,54517
Wisconsin,Bayfield,54517
Kentucky,Muhlenberg,42367
New Mexico,Catron,87821
Missouri,Daviess,64649
Mississippi,Montgomery,39767
Texas,Concho,76862
Mississippi,Webster,39767
